row_idx,session_id,user_id,device_id,window_id,window_start,window_end,graph_path,mouse_n_native_embeddings,keyboard_n_native_embeddings,notif_source,switching_graph_id,fallback_mouse,fallback_keyboard,fallback_notif,fallback_switching,fallback_reason_mouse,fallback_reason_keyboard,fallback_reason_notif,fallback_reason_switching
724,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000001,1779787329.5562072,1779787449.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_002.json,6,1,onnx,w000001,False,False,False,False,,,,
725,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000002,1779787449.5562072,1779787569.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_003.json,4,7,onnx,w000002,False,False,False,False,,,,
726,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000003,1779787569.5562072,1779787689.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_004.json,4,5,onnx,w000003,False,False,False,False,,,,
727,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000004,1779787689.5562072,1779787809.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_005.json,14,3,onnx,w000004,False,False,False,False,,,,
728,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1779787809.5562072,1779787929.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_006.json,16,8,onnx,w000005,False,False,False,False,,,,
729,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1779787929.5562072,1779788049.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_007.json,9,2,onnx,w000006,False,False,False,False,,,,
730,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1779788049.5562072,1779788169.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_008.json,13,8,onnx,w000007,False,False,False,False,,,,
731,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1779788169.5562072,1779788289.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_009.json,11,11,onnx,w000008,False,False,False,False,,,,
732,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1779788289.5562072,1779788409.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_010.json,9,7,onnx,w000009,False,False,False,False,,,,
733,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1779788409.5562072,1779788529.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_011.json,8,15,onnx,w000010,False,False,False,False,,,,
734,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1779788529.5562072,1779788649.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_012.json,12,11,onnx,w000011,False,False,False,False,,,,
735,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1779788649.5562072,1779788769.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_013.json,11,9,onnx,w000012,False,False,False,False,,,,
736,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1779788769.5562072,1779788889.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_014.json,7,1,onnx,w000013,False,False,False,False,,,,
737,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1779788889.5562072,1779789009.5562072,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_015.json,11,2,onnx,w000014,False,False,False,False,,,,
738,session_20260526_102009_2fed19,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1779789009.5562072,1779789009.583404,data\session_20260526_102009_2fed19\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
739,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000000,1779794967.5789597,1779795087.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_001.json,14,4,onnx,w000000,False,False,False,False,,,,
740,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000001,1779795087.5789597,1779795207.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_002.json,11,3,onnx,w000001,False,False,False,False,,,,
741,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000002,1779795207.5789597,1779795327.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_003.json,10,3,onnx,w000002,False,False,False,False,,,,
742,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000003,1779795327.5789597,1779795447.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_004.json,15,1,onnx,w000003,False,False,False,False,,,,
743,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000004,1779795447.5789597,1779795567.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_005.json,17,5,onnx,w000004,False,False,False,False,,,,
744,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1779795567.5789597,1779795687.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_006.json,8,13,onnx,w000005,False,False,False,False,,,,
745,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1779795687.5789597,1779795807.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_007.json,9,19,onnx,w000006,False,False,False,False,,,,
746,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1779795807.5789597,1779795927.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_008.json,9,17,onnx,w000007,False,False,False,False,,,,
747,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1779795927.5789597,1779796047.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_009.json,7,10,onnx,w000008,False,False,False,False,,,,
748,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1779796047.5789597,1779796167.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_010.json,9,0,onnx,w000009,False,True,False,False,,few_keystrokes(1),,
749,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1779796167.5789597,1779796287.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_011.json,5,1,onnx,w000010,False,False,False,False,,,,
750,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1779796287.5789597,1779796407.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_012.json,8,1,onnx,w000011,False,False,False,False,,,,
751,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1779796407.5789597,1779796527.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_013.json,8,0,onnx,w000012,False,True,False,False,,few_keystrokes(2),,
752,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1779796527.5789597,1779796647.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_014.json,1,0,onnx,w000013,False,True,False,False,,few_keystrokes(2),,
753,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1779796647.5789597,1779796767.5789597,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_015.json,6,1,onnx,w000014,False,False,False,False,,,,
754,session_20260526_122927_1c6819,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1779796767.5789597,1779796768.005955,data\session_20260526_122927_1c6819\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
755,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000000,1779819020.2170625,1779819140.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_001.json,4,5,onnx,w000000,False,False,False,False,,,,
756,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000001,1779819140.2170625,1779819260.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_002.json,14,5,onnx,w000001,False,False,False,False,,,,
757,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000002,1779819260.2170625,1779819380.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_003.json,18,1,onnx,w000002,False,False,False,False,,,,
758,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000003,1779819380.2170625,1779819500.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_004.json,23,2,onnx,w000003,False,False,False,False,,,,
759,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000004,1779819500.2170625,1779819620.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_005.json,17,4,onnx,w000004,False,False,False,False,,,,
760,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000005,1779819620.2170625,1779819740.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_006.json,1,4,onnx,w000005,False,False,False,False,,,,
761,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000006,1779819740.2170625,1779819860.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_007.json,5,7,onnx,w000006,False,False,False,False,,,,
762,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000007,1779819860.2170625,1779819980.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_008.json,15,1,onnx,w000007,False,False,False,False,,,,
763,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000008,1779819980.2170625,1779820100.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_009.json,5,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
764,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000009,1779820100.2170625,1779820220.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_010.json,18,0,onnx,w000009,False,True,False,False,,few_keystrokes(0),,
765,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000010,1779820220.2170625,1779820340.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_011.json,3,0,onnx,w000010,False,True,False,False,,few_keystrokes(0),,
766,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000011,1779820340.2170625,1779820460.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_012.json,17,0,onnx,w000011,False,True,False,False,,few_keystrokes(4),,
767,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000012,1779820460.2170625,1779820580.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_013.json,8,0,onnx,w000012,False,True,False,False,,few_keystrokes(0),,
768,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000013,1779820580.2170625,1779820700.2170625,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_014.json,8,3,onnx,w000013,False,False,False,False,,,,
769,session_20260526_191020_35ca55,ghoss,browser_mpmxdcv6sijyrd,w000014,1779820700.2170625,1779820820.21222,data\session_20260526_191020_35ca55\data_graph\data_graph_120s\graph_015.json,10,0,onnx,w000014,False,True,False,False,,few_keystrokes(0),,
770,session_20260528_093705_7f659b,ladabos,device_40b49969,w000000,1779957425.370294,1779957545.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_001.json,0,0,onnx,w000000,True,True,False,False,few_events(1),few_keystrokes(1),,
771,session_20260528_093705_7f659b,ladabos,device_40b49969,w000001,1779957545.370294,1779957665.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_002.json,0,0,onnx,w000001,True,True,False,False,few_events(2),few_keystrokes(3),,
772,session_20260528_093705_7f659b,ladabos,device_40b49969,w000002,1779957665.370294,1779957785.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_003.json,0,0,onnx,w000002,True,True,False,False,few_events(3),few_keystrokes(4),,
773,session_20260528_093705_7f659b,ladabos,device_40b49969,w000003,1779957785.370294,1779957905.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_004.json,0,0,onnx,w000003,True,True,False,False,few_events(1),few_keystrokes(2),,
774,session_20260528_093705_7f659b,ladabos,device_40b49969,w000004,1779957905.370294,1779958025.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_005.json,0,0,onnx,w000004,True,True,False,False,few_events(1),few_keystrokes(1),,
775,session_20260528_093705_7f659b,ladabos,device_40b49969,w000005,1779958025.370294,1779958145.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_006.json,0,0,onnx,w000005,True,True,False,False,few_events(0),few_keystrokes(0),,
776,session_20260528_093705_7f659b,ladabos,device_40b49969,w000006,1779958145.370294,1779958265.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_007.json,0,0,onnx,w000006,True,True,False,False,few_events(0),few_keystrokes(0),,
777,session_20260528_093705_7f659b,ladabos,device_40b49969,w000007,1779958265.370294,1779958385.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_008.json,0,0,onnx,w000007,True,True,False,False,few_events(0),few_keystrokes(0),,
778,session_20260528_093705_7f659b,ladabos,device_40b49969,w000008,1779958385.370294,1779958505.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_009.json,0,0,onnx,w000008,True,True,False,False,few_events(0),few_keystrokes(0),,
779,session_20260528_093705_7f659b,ladabos,device_40b49969,w000009,1779958505.370294,1779958625.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_010.json,0,0,onnx,w000009,True,True,False,False,few_events(0),few_keystrokes(0),,
780,session_20260528_093705_7f659b,ladabos,device_40b49969,w000010,1779958625.370294,1779958745.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_011.json,0,0,onnx,w000010,True,True,False,False,few_events(0),few_keystrokes(0),,
781,session_20260528_093705_7f659b,ladabos,device_40b49969,w000011,1779958745.370294,1779958865.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_012.json,0,0,onnx,w000011,True,True,False,False,few_events(0),few_keystrokes(0),,
782,session_20260528_093705_7f659b,ladabos,device_40b49969,w000012,1779958865.370294,1779958985.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_013.json,0,0,onnx,w000012,True,True,False,False,few_events(0),few_keystrokes(0),,
783,session_20260528_093705_7f659b,ladabos,device_40b49969,w000013,1779958985.370294,1779959105.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_014.json,0,0,onnx,w000013,True,True,False,False,few_events(0),few_keystrokes(0),,
784,session_20260528_093705_7f659b,ladabos,device_40b49969,w000014,1779959105.370294,1779959225.370294,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_015.json,0,0,onnx,w000014,True,True,False,False,few_events(0),few_keystrokes(0),,
785,session_20260528_093705_7f659b,ladabos,device_40b49969,w000015,1779959225.370294,1779959225.725002,data\session_20260528_093705_7f659b\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
786,session_20260530_210949_814442,device_efa45cfc,device_efa45cfc,w000000,1780171790.1743157,1780171910.1743157,data\session_20260530_210949_814442\data_graph\data_graph_120s\graph_001.json,15,0,onnx,w000000,False,True,False,False,,few_keystrokes(0),,
787,session_20260530_210949_814442,device_efa45cfc,device_efa45cfc,w000001,1780171910.1743157,1780172030.1743157,data\session_20260530_210949_814442\data_graph\data_graph_120s\graph_002.json,17,0,onnx,w000001,False,True,False,False,,few_keystrokes(0),,
788,session_20260530_210949_814442,device_efa45cfc,device_efa45cfc,w000002,1780172030.1743157,1780172150.1743157,data\session_20260530_210949_814442\data_graph\data_graph_120s\graph_003.json,11,11,onnx,w000002,False,False,False,False,,,,
789,session_20260530_210949_814442,device_efa45cfc,device_efa45cfc,w000003,1780172150.1743157,1780172254.3585331,data\session_20260530_210949_814442\data_graph\data_graph_120s\graph_004.json,11,0,onnx,w000003,False,True,False,False,,few_keystrokes(3),,
790,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000000,1780174992.4861653,1780175112.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_001.json,14,0,onnx,w000000,False,True,False,False,,few_keystrokes(0),,
791,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000001,1780175112.4861653,1780175232.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_002.json,15,1,onnx,w000001,False,False,False,False,,,,
792,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000002,1780175232.4861653,1780175352.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_003.json,15,1,onnx,w000002,False,False,False,False,,,,
793,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000003,1780175352.4861653,1780175472.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_004.json,14,3,onnx,w000003,False,False,False,False,,,,
794,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000004,1780175472.4861653,1780175592.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_005.json,11,0,onnx,w000004,False,True,False,False,,few_keystrokes(1),,
795,session_20260530_220312_702a3c,dem,browser_mp03ekmbeazr37,w000005,1780175592.4861653,1780175712.4861653,data\session_20260530_220312_702a3c\data_graph\data_graph_120s\graph_006.json,18,1,onnx,w000005,False,False,False,False,,,,
